name,comment
나,예전에도 카톡보다 좀 무거운 감은 있었지만 이번엔 좀 심하게 타이핑 칠때마다 엄청 버벅거립니다. 한글자~ 한글자~ 정성들여서 천천히 쳐야할 정도.. 글자 조금만 빨리 쓰면 프로그램이 타이핑 속도를 전혀 못따라오고 버벅거리니 오타가 계속 나고.. 많은 기능 바라는거 아니니까 글 쓸때 가볍게 써지게 할 수 없을까요? 더도 말고 딱 카톡만큼만 가볍게!!
나,비번찾으려고 이메일입력했는데 비번메일이 안오네요? 이거 고쳐주세요
나,대학관련 오픈채팅에 들어가야하는데 최신버전임에도 불구하고 계속 업데이트하라고 뜨네요
나,너무 느려요 노트8입니다......
나,"타자 칠 때 버벅거리는 오류는 수정됐는데, 알림이나 상대방이 보낸 라인이 씹히는 오류는 그대로입니다. 아이패드로는 잘 되는데 안드로이드만 이러네요. 친구가 보낸 게 안떠서 아무 말이나 보내면 그제야 대화가 뜹니다"
나,업그레이드 된디 이모티콘 사용이 안됩니다ㅡㅠ 수정 부탁드려요ㅡㅠ
나,전화번호 등록이 계속 안되는데요
나,인증이 안되노 삭제하니까
나,알림도 제대로 되는게없어요 사용하는데 넘 불편하네요 개선이 필요합니다
나,새 친구와 대화를 시작해 보세요 << 이것 좀 안뜨게할수있게 해줘요 ㅠㅠ
나,최악
나,라인플레이 유저인데 갑자기 무기한 정지가 됬어요.. 상대방이 저한테 욕을한건데 갑자기 정지가 됬더라고요?ㅋㅋㅋㅋ
나,간혹 알림이 안오는데 메신져에 알림이 안뜨면 이걸 누가 쓰냐 업뎃 다시해라 개발자들아 월급루팡들이네
나,모른분이 갑자기..어거기를 보내고나가셔서 음..그런것들 고처주세요
나,채팅방 개느리자나 업뎃안하냐? 동네 구멍가게도 아니고 개빡취네
나,왜이리 느리고 끊기고;; 승질나서 못쓰겠네요
나,ตั้งแต่อัพเดทแล้วช้ามาก พิมพ์ก็ติดขัด พิมพ์ไปแล้วแป้นค้าง เป็นเฉพาะไลน์อย่างเดียว อัพเดทให้แย่ลงหรอคะ แก้ไขด้วยค่ะ ค้างมาก
나,버벅이는건 해견이 된듯한데 알람이 안와요~~~~
나,전화번호에 있는 사람들 목록 잘 안뜸
나,비밀번호를 못찾네요 이게뭔가요!!
나,타자치는데 미친듯이 속터져서 재설치해요 ㅡㅡ
나,엄뒤
나,버전 바뀌면 메세지가안옴 ㅡㅡ
나,라인라이트 쓰세요 이건 괜찮네요. 근데 pc버전이랑 연동이 안되서 알림이 2번옴 ㅠ
나,이거왜 설치안됌 ㅠ
나,라인이 갑자기 느려졌는데 해결이 안되는건가요..? 어플 두번 지웠다 다시 깔았는데도 느려요
나,휴대폰을 바꿨는데 라인 계정 복구 할려고 하니까 안되요 진짜 화가납니다
나,이번 업데이트하고 앱이 너무 느려졌어요.
나,타이핑 드럽게 끊기고 쓰레기 앱
나,알람도 제때 안 뜨고 속도도 드럽게 느려지고.. 스티커가 이쁜 게 많아서 여친 전용 메신저로 썼는데 걍 카톡 해야겠음 ㅅㄱ요
나,금번 업데이트로 인해 사용이 불가능할 정도로 느려짐. 리뷰에 의견 제시가 많은데 대응 없는듯. 캐시 삭제 앱 데이터 삭제 재설치 해결 안됨. 메신저 갈아 탑니다. 5년간 잘 썼습니다.
나,문자 입력 렉 개선 바랍니다. 너무 심하네요.
나,어플 왜케 느린가 했더니 나만 그런게 아니었네 업뎃 안하냐 18
나,이상해짐
나,외국어로 온 채팅을 길게 눌러서 복사를 누르면 오른쪽 상단에 '번역'이라고 떴었는데 엊그제 뭔가를 누른뒤부터 안돼요 기능이 없어진건가요? 고객센터도 없고 굉장히 불편하네요
나,라인 왜이러나요 지금 상태를 알고는 있는겁니까 사용자들이 불편을호소하는데 아무런조치를 취하지않네요?
나,라인 채팅시 렉때문에 삭제 해야겠네요
나,요새 자꾸 렉걸리고 느려짐 캐시랑 데이터 지워도 느려짐. 라인만 그럼.
나,이번 업뎃 이후에 저랑 라인하는 사람들 모두 버벅거립니다. 빨리 해결해주세요.
나,뭘 건드렷길래 업뎃하고 버벅거림 장난아니네 하질말던가
나,캐시고 재설치고 재부티이고 답이 없네 느릿느릿 빠릿빠릿은 불가. 해결도 한참동안 못하는건 코로나탓 ㅋㅋ
나,동기화가 진행되지않습니다.
나,아 진짜 개짜증나네. 하도 버벅거려서 지웠다가 다시 깔려고 하니 동기화중이라고 하면서 로그인 되지고 않고. 밑에보니 나만 그런게 아니라 지금 전체적으로 그런것 같은데 몇억명이 쓰는 앱 관리를 이따구로 하나요? 어디 구석탱이 중소기업도 아니고 지금 대화 다막히고 환장하겠네 진짜
나,갑자기 아무것도 안뜹니다 왜 이런가요? 빨리 해결 해주세요
나,비밀번호가 계속 틀렸다고 합니다 저도 글이 늦게 입력되어 지웠다 다시 까는데요 비번 틀렸다고 피씨는 잘만들어가는데 말이죠 빨리 개선해주세요
나,다시지우고깔아도 똑같아요..너무느려요 하..어떻게좀 고쳐봐봐요답답해죽겟어요
나,"초대 링크를 받았는데,들어갈 수가 없습니다.최신 버전인데도 계속 업데이트를 하거나 링크 주소를 다시 확인하라고 해서 다시 지웠다 깔기까지 했는데도 전혀 안 됩니다."
나,업데이트 후 버벅거려서 사용을 못 할 정도입니다 빨리 개선해주세요
나,암호화된메세지개짜증ㅠ
나,업뎃 되구나서 번역기채팅창이 나오지도 않구 잘 안됩니다 그리구 인터넷이 제대로 연결됬는데 느려지다가 멈춰져요!
나,다운좀 해보려고 하는데 설치도 안됨
나,왜 라인깔았는대 인증기능이 안되나요 빨리 개선해주세여
나,이게뭐임 빨리다시수정해서업뎃해주시오 타자느려서 짜증나오 진심
나,업뎃이후로 1점도 아까운 쓰레기
나,최근에 갑자기 타이핑도 버벅되고 그냥 라인자체가 느려지고 버퍼링이 장난아니게 심하네요.
나,최근들어 렉이 너무 심해졌습니다
나,아니 진심 개... 장난합니까... 글 쓰는 것도 너무 느리고 버벅대고 사놓은 스티커 다운로드도 안 됨... 상대가 보낸 스티커 이모지 표시 안 됨... 사람들 프사 안 뜸... 뭐 어쩌라는 건데요ㅜㅜ 며칠 되어가는데 빨리 좀 고쳐주세요 진심 장난똥때리나... 그리고 알림 씹어먹는 것도 꽤 한참 됐는데 제발 좀 고쳐주세요... 메신저 맞냐고요... 어이없어...
나,패치후 엄청나게 느려졌습니다
나,어플 느려서 지웠는데. 다시설치가 안됨...장난하나..빨리 조치 바랍니다. 욕나오기 직전임
나,채팅창을 보고있는 상태에서 해당 대화방에 톡이 올라오면 자꾸 숑숑 소리가 나는데 끌수도 없어서 굉장히 짜증납니다 제발 이런거 넣을땐 온오프 옵션을 만들어주세요 알림도 다끄고 해당톡방 알림까지 꺼도 소리가나요 미친거아닌가요?
나,버퍼링 어떡할건가요??? 며칠째 장난 아닌데
나,최근 업뎃이후 라인 채팅과 이모티콘 등 전체적으로 최적화가 안됩니다 너무 느려졌습니다
나,앱이 안깔려요
나,너무 버벅 거립니다. 답답하네요
나,버벅..버버벅
나,쓰라는거야 말라는거야 사용자 피드백안보냐? 업뎃만하고 실사용테스트는 안하는거야? QA팀없냐고 ㅡㅡ 니들이 좀 써봐 아마 니들도 불편해서 카톡할껄??
나,타자칠때마다 렉이 걸려서 미쳐불것네
나,최근 안드로이드 업데이트 이후 버벅거림 최적화에 문제가 생긴것 같네요. (S8plus) 빠른 조치 부탁드립니다.
나,왜이렇게 느려졌나요??타이핑 치면 한참뒤에 나오는데.....쌍팔년 컴퓨터에 윈도우10설치한 거 같네요
나,느리고 톡안가져서 지웠다 깔았는데 인증이안돼요 해결좀해주세요
나,왜이리 버벅거리죠? 핸폰문제인지 알았네요
나,너무버벅대요 업데이트전으로 돌려주세오ㅡ
나,요근래 문제가 있어보이네요 저뿐아니라 많은 이용자들이 지적하고 있구요 평가는 반영 안하는가요? 서둘러 최적화적 해주세요 파이팅
나,점점 느려지는 앱. 카톡 발끝도 못따라가는 앱
나,아 몇일전부터 메세지 입력 딜레이현상 짜증... 그리고 알림을 꺼놓으면 뱃지라도 떠야하는데 엄청 불편하네요. 제발 오류수정좀 해주세요
나,"최적화가 시급합니다. 최근 버전 업그레이드후 버벅임, 키밀림, 전송을해도 메시지 보내는데 텀이 생깁니다"
나,이거 왜 실행하면 자동으로 꺼짐. 일초도 볼 수가 없음
나,업데이트 후 너무 느려져서 못쓸정도네요 ! 확인 후 수정 업데이트 버전 부탁드립니다~~~
나,진짜너무버벅대네요
나,타이핑 지연되잖아요!!뉴버전이 없나요?鍵盤打字延遲的太誇張了啦 好幾天了 沒有新版本嗎？
나,엄청 버벅대네요.. 오늘 쓴거 내일 전송 되는 줄.. 이럴꺼면 카톡을 쓰지..
나,라인이 갑자기 너무 느려져서 사용하기가 힘듭니다
나,이거 어떻게 좀 해봐요 다들 렉 걸려 짜증난다고 하는데 그냥 놔둘것임? 진짜 쓸 수가 없잖아. 갑자기 왜 이러는거야
나,갑자기 앱이 쓰레기가되었다. 쓰레기. 쓰레기. 쓰레기. 쓰레기. 쓰레기
나,최신 업데이트 후 개 답답해짐 ㅜ
나,업데이트 이후 너무 느려터짐 고쳐주세요.
나,라인은 한국에서 더이상 운영할 생각이 없는건가요??
나,알람이 울리지 않아요. 카톡은 잘 울리는데 라인만 문제가 심각함.
나,밑 분들 처럼 타자칠 때 느려져서 지웠다가 다시 깔았더니 느려지는건 해결됐는데 이젠 알림배지?가 안사라짐ㅋㅋㅋㅋㅋㅋ새로운 친구 코로나현황 다른 알림 전부 확인했거든요 근데도 안사라짐ㅡㅡ 너무 신경쓰이니까 조속한 해결 부탁합니다
나,업데이트하고 너무 느려요
나,"요즘 느끼는 거지만, 어플이 무거워졌다는 느낌을 많이 받네요, 채팅방에서 타자치고 있으면 다닥다닥 끊기는 게 눈으로 보입니다. 안드로이드10 사용자입니다."
나,타자너무느려요 갑자기 버벅거리는데 너무오래걸려서 안쓰고싶네요
나,구데기앱 그냥 카톡써야지
나,업데이트후 글자치면 늦게 전송됩니다 라인 못쓰겠습니다
나,최근에 업데이트 이후 버벅거린다는 말이 많네요 저는 제 전화가 이상한줄 알았슴
나,끊김
나,업뎃 괜히 했네 버벅여서 이거 쓰겠나?
나,하...이러니까 ㅋㅌ을 못이기는거잉...
나,엄청 버벅거려요 관계자는 못느끼시나봐요 ? 이런 글들이 한두개가 아니던데???? 어휴 답답해
나,업데이트하고 나서 버벅거림 너무 심하네요 메세지 늦게 오는건 기본이고 점점 퇴화하네요 ㅋㅋ 라인 ㅋㅋㅋ
나,최신 버전으로 업데이트 하고나서 갑자기 느려졌어요 이전 버전으로 되돌리고 싶네요
나,매우버벅거림
나,이번에 업데이트 하고나서 렉이 너무 심해짐
나,라인팀 일좀 하세요. 요즘 코로나 때문에 자택근무 하느냐 관리 안하시나요? 지금 타이핑하다가 폰 집어던질뻔 했네요. 너무 버벅 거리는데 제대로 못쓸정도입니다. 갤럭시 S8+인데 오래된폰이라고 하기에는 다른 메신저들은 잘 작동되네요. 코로나 실시간 알림 만들기전에 최적화부터 해주세요.
나,지금 라인 글씨쓰는거랑 스티커 추가할때 사진보낼때모두 버벅거리고 하는데 문제해결좀해주세요 어제부터 계속그럽니다
나,최근 업뎃후 타이핑 및 스티커 하나 올라가는데도 딜레이가 장난 아니네요. 메신저는 최적화가 기본인데 버벅거려도 너무 버벅입니다.
나,비밀번호를 찾는데 아무리 이메일 입력하고 비밀번호 찾기 요청을 해도 이메일은 오지 않네요. 저만 이런 것도 아닌 것 같은데 제대로 확인하고 수정을 하든지 해주시길 바랍니다.
나,"라인 이번 업뎃으로 너무 느립니다. 글 쓰면 버벅거리고 타이핑도 늦고..데이터 문제인줄 알았는데 어플 문제네요. 대화방 대화내용 다 삭제했습니다. 상대방과의 대화 추억을 모조리 날렸어요. 그래도 해결안됩니다. 어플 삭제도 해봤고 캐시삭제, 사진 동영상 삭제 다 해봤는데 안됩니다. 그래도 느린현상 빨리 해결해주세요.. 너무 답답합니다."
나,요세 타자칠때 왜이리버벅거리나요 업데이트안해주나요? 답답해 미치겠네요진짜
나,너무느리네요..
나,아 왜 이렇게 느려졌어요?? 속터지겠네
나,왜이렇게 랙이 심하죠 끈김현상이계속되네요
나,며칠전부터 메세지 보내는게 심각하게 느리네요 대화방 나갈때도 그렇고요 다른분들도 많이 그러신거 같은데 답글도 없고... 알고 계시긴 한가요?
나,최근 렉이 너무 심해요ㅜㅜ 다시 복구시켜주세요
나,다운로드 했는데 계속 안들어가져요 왜 이러는지 모르겠는데 몇번 시도했는데도 안되네요....
나,이번 업데이트후 너무 버벅 되네요 짜증나요
나,라인 응답 속도가 느려요 이모티콘도 늦게 열리고 1초 늦게 빨리 어떻게 해주세요 답답해요
나,앱 무거워진거 빨리좀 고치세요;;;
나,업뎃하고 라인 쓰레기된 이유점 타지 느리고 알람 늦게 오고 답답. 이러니 카톡한테 지
나,라인 느려진 게 너무 심각해서 핸드폰 문제인 줄 알고 공초했습니다. 공초해도 똑같네요. 리뷰를 보니 핸폰 문제가 아니었네요. 라인 제발 최적화 좀 해 주세요
나,자꾸 인증기능을 일시적으로 사용할수없다고 뜨는데 이거 언제 풀리나요?
나,업데이트 후 너무 버벅되요 안드로이드8버전입니다 빨리 수정해주세요
나,3/5일에 업데이트를 하고난뒤에 뒤로가기할때 버벅거리고 채팅창열때도 채팅이 늦게뜨기도합니다. 다시 설치도해보고 캐쉬삭제도 해봤는데 너무 불편합니다... 빨리 해결해주세요.
나,고객센터 문의했는데 답변왔습니다 입력 딜레이 문제있는거 맞다고하네요 수정중이라고 기다리라네요
나,요새 라인 렉이 너무 심해요 들어갈 수가 없어요 테마는 당연히 안 쓰고 스티커도 그렇고 최대한 안 쓰고 있는데도 그렇네요
나,요즘 왜 이렇게 채팅할때 렉걸리나요; 남들 다 카톡에 돈 지를때 저 혼자 라인 테마랑 스티커 사모았는데 라인에 돈쓴게 첨으로 겁나 아깝네요ㅠㅠ시부랭.. 걍 채팅 몇분도 못하고 렉먹어서 기록삭제해가면서 해야합니다 채팅앱에서 채팅을 하지말라는 수준;
나,업데이트 이후 엄청 느려졌습니다 빠른 수정 바랍니다
나,정말 많은 분들이 이야기 하시는 것 처럼 이번 업데이트 이후로 너무 느리네요.. 카톡 대신 쓰고 있는데 정말 카톡으로 가고 싶은 심정입니다 최적화가 생명인데.. 다운그레이드를 하든 빨리 수정해주세요..
나,라인앱 렉이 너무심해여 쫌 고쳐주세요 ㅠ
나,3월4일자 업데이트후 끔찍하게 느려짐
나,업데이트 되고나서 너무 버벅대요 ㅠㅠ 다운그레이드 하고 싶어요 ㅠ
나,갑자기 느려짐 버벅
나,알림이 씹히는 경우가 잦고 며칠전 업데이트 이후 버벅임이 심각함
나,최근업데이트이후로 채팅을 못할정도로 버벅거립니다
나,너무 버벅거려요 갑자기이래요
나,모바일은 너무 버벅거려서 어쩔수없이 pc켜서 쓰네요...
나,업데이트한뒤 너무 느려요 타이핑도 느리고 메시지 보내기도 느리고 챗창에서 뭘하든 너무 느리네요
나,최근 몇일 전부터 너무 버벅이네요 타이핑하는 자판마저 렉이 걸려요 조치 부탁드립니다
나,업데이트하고 앱 자체가 너무 느려져서 못쓰겠어요.
나,알림이 늦게옵니다 앱을들어가야 알림이 올때도있고 앱을 들어가도 알림이 안오고 3시간뒤에 오고 진짜 이상합니다;;
나,"자꾸 버벅거리네요,메세지 보내려면 뚝뚝 끊기고 키보드 자판도 안닫히고,머가 잘못 됫는지 개발처는 지금 알지도 못하는거같고.,삭제할까..?ㅎ 역시,라인은 잡다한게 너무 많네."
나,업데이트 하고 실행하니까 왜이렇게 속도가 느려지고 렉이 걸렸나요...
나,최근들어서 너무느려졌음
나,"며칠전부터 라인만 갑자기 버벅대는데, 답답하군요."
나,갑자기 버벅임이 심하고 글도 밀림. 잘쓰던앱이 쓰레기가 됨
나,어제까진 잘되던게 아침에 갑자기 버벅거릴수가 있는건가요? 서버가 불안하면 전원이 불편해야되는건데 그거같진않아보이고 문제가 먼지 모르겠네요 재설치해도 안되고 리뷰 쭉읽어본까 많은분들이 겪고있는 불편 같은데 해결의지가 있는지 궁금하네요 리뷰에 답변도 안달리고요 정말 실망입니다
나,신규 업데이트 후 엄청 버벅거립니다 채팅 칠때 보낼때 특히 심해요 확인후 개선 필요합니다
나,업데이트되고 렉 현상이 계속 생기는데 고쳐주세요
나,라인대화창소리 라인 대화창에서 대화할때 뾱 뾱 소리가 납니다. 알림음을 다 무음으로 바꿔도 계속 소리가 납니다. 스트레스받네요. 해결방법 좀 알려주세요.
나,렉이 심해요 그리고 알람도 안 울려요 사진 저장이 아예 안 됩니다
나,왜이렇게 버벅되고 느린가요
나,업데이트 이후~ 렉이 겁나 심합니다!!! 빠른 수정 부탁합니다
나,렉이 너무 심해요ㅡㅡ 채팅창에 글 적는데 글쓰는 속도를 못따라가서 오타 심하게 나고 버벅거리기도하고 이모티콘 쓰면 더 하네요..
나,인증번호를 작성해도 안되요! 왜 이런거죠?
나,3월3일 업데이트 후 라인 속도가 너무 느려 졌어요 문자 타이핑이나 이모티콘 올릴 때 딜레이가 너무 심합니다 인터넷 문제 인가 하고 다른 sns사용해 확인해 보니 문제가 없습니다 업데이트후 앱이 무거워진 것 같습니다
나,업데이트 했더니 엄청 버벅이고 느리고.. 짜증나요 괜히 업뎃했네요 빨리 좀 고쳐줘요
나,다시깔았는데 이전게 다지워짐 고객센터전화도 못함 알고보니 최악
나,"문제점들 1. 타이핑치면 왜 화면에 천천히 타이핑 쳐지나요? 예를 들어서 안녕 이라고 치면, 안녕이라는 글자가 타이핑 치는 대로 자음 모음이 바로 입력돼야하는데 한 1초 정도 딜레이가 생기네요 2. 알람이 왜 제대로 안 오죠? 전화올 때도 가끔씩 그냥 부재중으로 남아있던데 무슨 문제죠? 3. 비디오 콜때 고화질의 기준이 뭔가요? 글씨를 보여주거나 봐도 어느 하나 제대로 보이질 않던데요. 선명도가 많이 부족합니다"
나,업데이트 후 라인이 느려 졌어요...조치 좀 부탁드리겟습니다..
나,웰케 앱이 버벅거리는지요 짜증날려고 해요 요즘은 별 하나도 아깝네요 네트워크 빠방하고 메모리도 1.7G정도는 항상 유지해요
나,오늘 2020.3.5 라인이 굉장히 느려 졌습니다. 확인할 방법도 없고... 핸드폰 공초 할뻔 했습니다. 카톡이나 이런건 다 괸찬은데 라인만 느려요.
나,업데이트 하고 한박자 느려짐
나,현질 유도가 너무 심하네 라인 게임 없앴으면 좋겠다 어제 올린거 삭제시킴? 참나 구글도 라인 편임? 다 쓰레기들만 있네
나,"3월 5일 목요일 11시기준으로 6시간전에 업댓했다고 뜨는데 아침에 사용할때부터 대화방에서 잦은 끊김현상과 기능지연이 발생합니다 이전버전으로 롤백할수없을까요(갤7, 안드8)"
나,업데이트 후에 렉걸리는거 같습니다. 대화하면 글이 늦게올라감..
나,공식계정 이용약관 동의가 안눌러져요 그걸 눌러라 비공라 메세지를 보내고 하는데 그게 안눌러지면 어쩝니까 ㅋㅋㅋ 렉도 개오지고ㅠㅜ
나,업데이트 개같네요 업뎃하고나서 계속 렉걸리고 속도도 느리고 폰은 뜨거워지고 장난하나요 ㅡㅡ
나,알림 늦게 울리고 메시지 늦게 오는거 좀 고쳐주세요. 제일 늦을 땐 40분이나 걸려요!!
나,라인 업뎃 이후 너무 느려지고 버벅거려요 너무 불편해요
나,친추 버튼 제발요
나,비밀번호 까먹엇는데 메일 입력해도 메일도 안보내줌...
나,렉이 너무 많이 걸림;
나,라인 요즘 글자쓰는데 왜이리 딜레이가 있을까요 반응이 한박자씩 느려요 같이 쓰는 사람도 그렇다든뎅 멀까요
나,너무 버벅거려서 사용하기 불편해요
나,업데이트 이후 대화방 렉이 심해진거같네요 글쓰는게 확연히 느려요
나,"업데이트하고 어제부터 너무 버벅거려요.. 메세지 창 진입, 작성, 발송 다 느려요..."
나,라인을 삭제했다 다시 설치했는데 번호 인증 이후 '데이터를 동기화합니다.'만 뜨고 동기화가 81프로에 멈춰 움직이지 않고 있습니다. 심지어 다시 삭제했다 인증해도 동일해요 왜 이러는 거죠?
나,업데이트 이후 느려짐 자판 렉 대화방 진입시 렉
나,"업데이트하고나서 라인만 유독 너무 버벅거리네요. 노트8이고 타자치면 1초있다가 앞에글자 한두개 빼고 다다다닥 입력되고, 이모티콘 누르는 순간 아예멈춰서 1~2초 있다가 풀리고 전체적인 딜레이가 1~2초 생긴거 같아요. 폰문제일까 싶어 다른어플 여러개 띄워놔도 렉안나는데, 얜 지웠다 깔아도 처음 30분정도만 딜레이가 줄었다가 금방 다시 버벅거려요. 조속한 해결 부탁드립니다."
나,쓰레기앱 전화록 거부 했는데 계속떠서 언젠가는 실수로라도 전화록 허용하게 만들음 친구들 만나기 싫은데 문자 쫘르륵 가게 만들어놨네? 어이가없어서
나,잘 쓰고있었는데 요즘 렉이 넘 심해요 왜 그런거죠
나,서버가 너무 느려요. 메세지 보내는게 너무 느려짐.
나,몇일전부터 타임라인이 안됩니다. 일시적인오류로 작업이 완료되지않는다는데 몇일째 안되고있어요. 메세지 보내는건되는데 타임라인은 아예 화면도 뜨질않아요. 저만 그러는 건가요?
나,핸드폰 바꿨는데 왜 안깔림?
나,10.3.0으로 업뎃하고 렉 너무걸려요
나,정말 어이가 없는 어플이네. 나의 라인 친구목록을 다른 친구가 어떻게 알았을까
나,라인 알림이 어떨땐 빨리오고 어쩔땐 확인할때까지 안울리네요
나,갑자기 알림이 안오네요. 알림 설정도 돼 있는데
나,저 평소에 라인 정말 잘 사용하고 있었는데 아이폰이랑 안드로이즈 유저 차이가 너무 심해요!!!! 첫 번째 아이폰은 대화방이나 스토리에 사진을 보내거나 올리면 화질이 좋은데 안드로이드는 찢어지는 화질이다 두 번째 아이폰은 친구 추가 버튼이 있는데 안드로이드는 없다... 제발 이 두 가지만 고쳐 주세요 ㅠㅠ
나,자꾸 톡이 안 오고 씹힘.
나,갤럭시 노트9 인데 알람이 제대로 실시간으로 온 적이 없음 일본 휴대폰 최적화 인가요?
나,다운이안더ㅐㅁ
나,다윤이 안돼요
나,다른건 다 좋은데 왜 안 깔리죠? 지웠다가 해야될 일 있어서 다시 깔아야하는데 안 깔리네요
나,업데이트 이후 메세지알림창에서 내용 미리보기가 안됩니다 왜 그런거죠?
나,알림이 안뜸;;
나,안드로이드 대화방에서 다른 사람 챗 올라올 때 뾱 뾱 소리 좀 안 나게 해주세요 아이폰은 실행중 사운드 끄는 메뉴가 있던데 안드로이드는 없나봐요 환장하겠음
나,너무 안깔리네요 몇십분을 나둬도 안깔려요 이 폰뿐만 아니라 예전폰에도 그랬는데
나,어떤사람이랑 하고있는데 남자인거 증명하려고 막 그곳사진을 보여주는거에요? 부정적인 사진은 못보네게해주세요
나,"쓰레기중에 쓰레기 퇴물게임ㅇㅇ 유저들이 사기당하고 돈잃어도 안도와주고, 무통보계정삭제까지 ㄷ"
나,안드로이드10으로 업데이트 하니 라인이 이상해졌음 통화할때 알림도 안오고 빨리 업데이트 해줘요 씹탱들아
나,pc와 앱 함께 쓰고 있는데 pc버전은 알림이 잘오는데...최근에 라인앱은 알림이 작업표시줄와 앱아이콘에 표시되지 않습니다. 삭제하고 재설치해도 안오는데...주변 동료도 같은 오류를 경험중입니다 너무 불편합니다
나,비번을 몰라서 이메일을 적었는데 왜 계속 메일이 안오는 건가요?? 잊어버리면 재로그인이 불가능한건지. 모든 이메일을 다 썼는데 하나도 답멜이 안오네요.
나,Gif 파일을 올렸는데 전송할 수 없는 형식이라 뜹니다. 왜 안되는것이죠?
나,폰 변경시 스위치기능으로 이전 폰에서 쓰던 어플과 그 케시까지 복사가 되던데(카톡은 별도의 백업없이 새폰에 채팅방 내용이 자동복사가 됐었음) 라인은 안되서 너무 불편. 이전 폰에서 채팅방 대화 백업하다 날려먹음 ㅋㅋㅋ 너무 구려서 별 1개 드립니다.
나,정말로 좋은 어플입니다
나,제가 앱을 모르고 삭제해 버려서 다시 로그인을 할려고 했는데 인증번호를 보낼수가 없다네요?;; 삭제하고 다시 깔고해도 그렇고.. 그점이 너무 짜증나네요;; 빨리 좀 고쳐주시길 바라겠습니다.;; 몇일이 지나도 그러네요;;ㅡㅡ 제발..;;빨리 고쳐주세요;;;ㅡㅡ
나,렉이 걸려서 다시 까니깐 일시적으로 인증이 안된다는데 다른 사람도 그런사람들 있네요
나,설치가 안되노ㅡㅡ짜증 이빠이
나,앱을하려고 인증번호를보고오는데 계속 다시해야하네요이것좀 고쳐주세요;;
나,정말 잘 사용 하고 있었는데ㅠ 업뎃 이후로 알람도 이상하구 렉이 심하더니 드디어는 강제 로그아웃 ㅠ 일시적 오류로 잠시후 인증 시도 하라고만 반복 뜨네요 업뎃의 목적이 무엇인지~ 개선 해주세요
나,처음에 이용약관이랑 개인정보처리 방침을 동의 하라는데 동의 버튼이 없음. 사스가 일본 어플 ㅋ
나,좋ㅇㅏ
나,비밀번호가 계속 틀리다고 나와요 이상한데ㅠㅠ 해결방법좀
나,"자꾸 비밀번호가 안맞는다고 해서 이메일, 비번 변경을 못하고 있습니다;; 빨리 오류 해결해주세요"
나,친구신청 기능 다시 만들어 주셨음 합니다 너무 불편해요
나,알람이 늦게 와요
나,ㅗ텅ㅇㅎㄷ
나,안 깔리네요 무슨 문제라도
나,"라인 옾챗 같은거좀 만들어줘요,,,,,,,,,,,,, 아 그리고 ㄹㅇ 아이폰만 챙기네요 ^^^"
나,요즘 라인켜지지도않고 알림도안오고 어제온메세지가 알림도없이 그냥 와있네요
나,팝업창 왼쪽칸에 알람끄기 넣자고 한 사람 대체 누군가요? 미치겠어요. 알람끄기는 단언컨데 최악의 기능이에요. 원래는 읽음이었는데 제발 읽음 돌려주세요. 안돌려줄거면 알람끄기라도 없애주세요. 답장쓰려다가 알람 끈게 한두번이 아니에요. 정말 짜증나요. 누가 그렇게 알람을 수시로 끄고싶어해요? 알람끄기는 채팅목록에서 길게 눌러서 나오는 메뉴로 온오프 하는정도면 충분해요. 아악 어쨌든 진짜 최악의 기능이에요. 제발 재고해주세요. 진짜 화나요.
나,2020 02 22 해외 베트남에서 구글보안패치 최신 업데이트 이후 갑자기 네이버 라인 통화가 안됩니다. 나중에서야 부재중 뜨고요. 무슨 문제가 있나요?
나,지웠다 다시 깔았는데 인증기능이 일시적으로 안된다는데 이거 언제풀려요 ㅡㅡ 빨리 해결해주세요
나,비밀번호는 절대 못찾는 건가봐요. 로그인한지 오래되서 비번을 모르겠는데 메일 보내고 안오고... 메일주소가 틀리면 틀리다고 해야 하는데 그것도 아니고요. ㅠㅠ. 게다가 로그아웃은 없네요 ㅠ
나,쓰는 이유중 많은 부분이 스티커 관련 부분인데 한국에서 원하는 스티커를 사는게 굉장히 어려워졌으니 1별.
나,업데이트 누가 했어요 친신 버튼 왜 없앤거임 이해 안 가는 부분... 빨리 고쳐주세요ㅜㅜㅜㅜㅜㅜㅜㅜ
